,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,LSU,11.0,1,28,1,2018,12
1,2,Texas A&M,10.7,1,114,2,2018,12
2,3,Georgia,10.0,1,72,4,2018,12
3,4,Alabama,9.9,1,37,5,2018,12
4,5,Miss State,9.7,3,80,15,2018,12
5,6,Michigan St,9.3,5,69,8,2018,12
6,7,Missouri,9.3,3,108,3,2018,12
7,8,Penn State,9.1,2,40,9,2018,12
8,9,Michigan,9.0,3,18,6,2018,12
9,10,S Carolina,8.2,4,92,14,2018,12
10,11,Auburn,8.0,4,26,23,2018,12
11,12,Iowa State,8.0,1,40,7,2018,12
12,13,Clemson,7.9,2,69,16,2018,12
13,14,Florida,7.8,6,91,11,2018,12
14,15,Kentucky,7.8,8,81,10,2018,12
15,16,Texas Tech,7.3,11,50,12,2018,12
16,17,Northwestern,7.2,10,36,20,2018,12
17,18,UCLA,7.1,4,65,17,2018,12
18,19,Texas,6.9,12,47,22,2018,12
19,20,Oklahoma,6.6,7,70,13,2018,12
20,21,TX Christian,6.4,3,94,24,2018,12
21,22,Ohio State,6.1,1,66,28,2018,12
22,23,Purdue,6.1,16,56,18,2018,12
23,24,Iowa,5.8,20,62,21,2018,12
24,25,W Virginia,5.7,14,94,25,2018,12
25,26,Stanford,5.4,15,67,19,2018,12
26,27,Pittsburgh,5.3,15,116,26,2018,12
27,28,Utah,5.0,18,121,27,2018,12
28,29,Wisconsin,4.9,4,98,39,2018,12
29,30,Vanderbilt,4.8,29,90,37,2018,12
30,31,Tennessee,4.8,16,100,38,2018,12
31,32,Washington,4.8,2,36,30,2018,12
32,33,Notre Dame,4.7,9,34,29,2018,12
33,34,Oklahoma St,4.1,21,118,44,2018,12
34,35,Mississippi,4.0,20,53,40,2018,12
35,36,Miami (FL),3.9,11,46,36,2018,12
36,37,Boston Col,3.9,29,106,42,2018,12
37,38,Duke,3.6,23,84,31,2018,12
38,39,N Carolina,3.5,26,62,43,2018,12
39,40,USC,3.1,10,77,35,2018,12
40,41,Arizona St,2.6,13,95,32,2018,12
41,42,Nebraska,2.6,19,52,34,2018,12
42,43,Kansas St,2.5,30,101,33,2018,12
43,44,GA Tech,2.4,33,96,48,2018,12
44,45,Maryland,2.3,25,74,46,2018,12
45,46,Florida St,2.3,15,57,49,2018,12
46,47,Indiana,2.2,34,81,45,2018,12
47,48,Minnesota,2.0,31,122,53,2018,12
48,49,Baylor,1.9,44,119,51,2018,12
49,50,VA Tech,1.8,19,77,47,2018,12
50,51,Oregon,1.7,21,129,58,2018,12
51,52,NC State,1.2,32,130,41,2018,12
