,Rank,Team,2017,Last 3,Last 1,Home,Away,2016,Season,Week
0,1,Oklahoma St,590.1,590.7,428.0,628.7,561.3,503.1,2017,9
1,2,Oklahoma,581.7,550.0,619.0,606.7,563.0,554.8,2017,9
2,3,Ohio State,577.3,615.0,633.0,546.0,619.0,459.2,2017,9
3,4,W Virginia,540.5,465.7,493.0,507.5,557.0,474.0,2017,9
4,5,Central FL,537.5,532.7,483.0,599.7,475.3,341.6,2017,9
5,6,Louisville,535.0,514.7,449.0,532.3,537.0,532.7,2017,9
6,7,S Florida,519.7,494.0,505.0,496.7,542.7,517.7,2017,9
7,8,UCLA,510.1,428.0,408.0,483.5,545.7,379.8,2017,9
8,9,S Methodist,502.2,492.3,435.0,523.7,480.7,421.1,2017,9
9,10,Arizona,501.3,562.0,511.0,474.7,528.0,410.2,2017,9
10,11,Alabama,499.8,485.0,604.0,539.4,433.7,464.1,2017,9
11,12,Toledo,499.2,481.3,626.0,574.7,423.7,517.9,2017,9
12,13,Memphis,496.8,536.3,501.0,457.7,536.0,468.8,2017,9
13,14,Texas Tech,495.3,484.0,336.0,445.0,545.7,549.2,2017,9
14,15,Colorado St,493.0,509.3,411.0,566.5,463.6,453.6,2017,9
15,16,Hawaii,484.7,480.0,451.0,481.5,486.3,392.3,2017,9
16,17,VA Tech,480.3,385.3,383.0,435.7,525.0,444.8,2017,9
17,18,Notre Dame,474.9,495.7,497.0,467.8,484.3,417.6,2017,9
18,19,GA Tech,474.2,410.7,495.0,478.3,468.0,382.5,2017,9
19,20,N Mex State,472.0,459.3,491.0,436.0,486.4,414.3,2017,9
20,21,Arkansas St,471.6,478.0,573.0,526.5,435.0,371.9,2017,9
21,22,Navy,470.7,436.7,419.0,481.0,457.0,430.7,2017,9
22,23,NC State,463.7,476.0,446.0,489.0,438.3,408.0,2017,9
23,24,Wisconsin,463.3,468.0,440.0,457.2,478.5,382.1,2017,9
24,24,Penn State,463.3,419.0,506.0,456.6,480.0,435.6,2017,9
25,26,Fla Atlantic,463.2,597.7,804.0,523.0,403.3,393.7,2017,9
26,27,USC,459.4,460.0,336.0,531.2,339.7,477.5,2017,9
27,28,Miami (FL),458.8,432.7,480.0,516.0,373.0,417.8,2017,9
28,29,North Texas,457.8,467.0,420.0,494.5,439.5,332.8,2017,9
29,30,LA Monroe,457.1,502.7,488.0,368.3,523.8,358.8,2017,9
30,31,Stanford,456.3,463.0,504.0,519.3,409.0,367.1,2017,9
31,32,Auburn,455.6,514.7,629.0,535.7,395.5,427.7,2017,9
32,33,TX Christian,453.7,425.3,475.0,500.0,407.3,446.6,2017,9
33,34,Georgia,453.5,541.0,696.0,489.3,417.7,385.9,2017,9
34,35,Clemson,450.9,367.3,317.0,473.5,420.7,500.6,2017,9
35,36,TX-San Ant,450.0,435.3,448.0,458.5,444.3,369.4,2017,9
36,37,U Mass,449.3,500.3,670.0,491.3,393.3,342.5,2017,9
37,38,S Mississippi,447.5,457.3,491.0,400.7,494.3,464.2,2017,9
38,39,Tulsa,444.8,427.0,453.0,428.3,461.3,530.5,2017,9
39,40,Houston,443.3,473.7,554.0,482.0,391.7,437.8,2017,9
40,41,Wash State,440.0,370.7,406.0,474.8,353.0,481.1,2017,9
41,42,Syracuse,436.3,446.3,399.0,456.8,409.0,430.6,2017,9
42,43,Texas,433.0,419.0,283.0,481.3,368.7,492.2,2017,9
43,44,Connecticut,432.7,388.7,441.0,504.7,360.7,316.2,2017,9
44,45,Mississippi,429.8,459.7,347.0,493.7,366.0,468.7,2017,9
45,46,Air Force,428.0,562.3,593.0,363.0,460.5,440.0,2017,9
46,47,Ohio,427.0,428.0,474.0,424.7,428.8,381.8,2017,9
47,48,Miss State,423.7,446.0,441.0,484.0,363.3,421.8,2017,9
48,49,UNLV,419.3,384.7,460.0,430.3,408.3,395.5,2017,9
49,50,Missouri,417.3,512.7,658.0,406.0,440.0,482.5,2017,9
50,51,Oregon,412.9,302.0,320.0,434.0,397.0,488.9,2017,9
51,52,LSU,412.6,432.3,593.0,401.7,420.8,427.9,2017,9
52,53,Georgia State,406.0,447.0,307.0,307.0,430.8,338.4,2017,9
53,53,New Mexico,406.0,427.7,452.0,463.7,348.3,443.7,2017,9
54,55,Texas A&M,403.2,322.3,263.0,394.7,411.7,449.9,2017,9
55,56,Baylor,402.8,419.7,497.0,431.3,374.3,524.8,2017,9
56,57,Coastal Car,402.0,414.3,434.0,383.5,411.3,--,2017,9
57,58,Iowa State,401.5,389.0,400.0,350.7,452.3,432.0,2017,9
